lat,lon,norm_price
51.393816,0.048324,0.714656333050086
51.391812,0.050836,0.707323376797285
51.392045,0.049883,0.693265194720001
51.391279,0.049447,0.69444356336741
51.391579,0.051286,0.702383343168371
51.398332,0.048784,0.757352560835736
51.397899,0.049354,0.747678352483622
51.396641,0.05134,0.730171861451292
51.396304,0.050045,0.725548296502978
51.398181,0.050215,0.740591391826433
51.399819,0.051151,0.739243973705513
51.395667,0.05052,0.73176027285092
51.398233,0.058513,0.71853440399038
51.397814,0.055734,0.733682707014133
51.397448,0.050959,0.7202053336044
51.395443,0.053514,0.695215196524542
51.397019,0.054419,0.732150233126344
51.394568,0.052167,0.697832846364648
51.394862,0.052281,0.697466520229696
51.402663,0.038137,0.708715976145356
51.402532,0.038965,0.713846295263549
51.402736,0.040657,0.735903391898161
51.404562,0.038595,0.769662272175083
51.406001,0.03702,0.728114632123296
51.40623,0.042466,0.760325936143196
51.407277,0.044813,0.743977325220797
51.405021,0.038544,0.727698532663385
51.406211,0.047181,0.751553073821042
51.406558,0.037577,0.735721758255397
51.405896,0.046664,0.757180558791147
51.405448,0.046572,0.728118816840055
51.40691,0.049858,0.732614525209074
51.405839,0.044246,0.761471225297054
51.406514,0.048331,0.737335033087072
51.405233,0.049078,0.725985240422149
51.406055,0.050452,0.726093930219484
51.410001,0.042806,0.729767404380188
51.410096,0.041473,0.745821543374173
51.407532,0.036916,0.729767404380188
51.407355,0.041394,0.767270712311748
51.405932,0.040483,0.756490040890837
51.409306,0.041409,0.738505705566828
51.411014,0.042463,0.756116161580837
51.407948,0.045519,0.736264849875656
51.407411,0.043324,0.748762758334572
51.406548,0.041243,0.739414237461001
51.408677,0.039296,0.742712169932206
51.410101,0.030832,0.736623921974532
51.409467,0.031121,0.712189446766521
51.405948,0.042108,0.741088191858889
51.408231,0.033942,0.703710219326404
51.408556,0.035394,0.724216003983565
51.409308,0.035068,0.712189446766521
51.408924,0.037538,0.746272991819618
51.403732,0.035611,0.69444356336741
51.403588,0.036137,0.699273969726404
51.403823,0.037125,0.692060734621254
51.402025,0.037606,0.704361714843422
51.401768,0.036343,0.699345033388332
51.400377,0.035175,0.673463823118534
51.400198,0.03613,0.653536015980982
51.410495,0.037695,0.734433053054785
51.402894,0.036739,0.712747392431645
51.413183,0.044415,0.732150233126344
51.398253,0.044037,0.695976037255199
51.400209,0.037568,0.683267570292718
51.399386,0.033175,0.660053108461124
51.399992,0.035071,0.666655045084489
51.399038,0.031995,0.670649442502068
51.398348,0.034955,0.679242760798592
51.397947,0.034247,0.679718536433841
51.398617,0.033429,0.679718536433841
51.398317,0.033099,0.690411310163522
51.405535,0.035404,0.701023291692663
51.405836,0.03408,0.676139734303175
51.404386,0.035266,0.656503253054037
51.405353,0.033929,0.699628363328139
51.408099,0.043052,0.736623921974532
51.403878,0.058177,0.661638363629398
51.403292,0.035103,0.657966306960519
51.403488,0.033084,0.688365539867142
51.403788,0.033457,0.683742675718518
51.403902,0.031564,0.69948688281804
51.404136,0.033616,0.684680616634253
51.402284,0.033548,0.690412147081121
51.402544,0.033632,0.684587546935811
51.401842,0.035743,0.676139734303175
51.403281,0.03053,0.709310509117411
51.404089,0.030091,0.670408203856306
51.403071,0.029673,0.703677438834018
51.401822,0.035311,0.665872308911609
51.401224,0.034522,0.676128853369952
51.401587,0.032784,0.675040722672712
51.401519,0.034147,0.677641978000984
51.401972,0.032399,0.674482777007588
51.400866,0.033385,0.673913382538005
51.401022,0.033737,0.675040722672712
51.406592,0.03512,0.733720471143014
51.401965,0.034325,0.685143591560399
51.409642,0.042258,0.701700767373855
51.410071,0.040854,0.718634127621368
51.40987,0.043088,0.701434889309233
51.410407,0.042752,0.711056088575639
51.41327,0.038925,0.719621436490879
51.412291,0.036811,0.724908428027035
51.409943,0.032695,0.664581626838687
51.413126,0.03738,0.699273969726404
51.398757,0.054798,0.686957067002887
51.411897,0.036693,0.709971682724689
51.403029,0.053739,0.724485085614492
51.412148,0.035683,0.711056088575639
51.409112,0.033434,0.74075749646074
51.410054,0.033548,0.683742202679718
51.392094,0.047083,0.723309329237508
51.391801,0.04786,0.735173189988629
51.411093,0.034816,0.709458132614978
51.411111,0.037952,0.724775096525314
51.410344,0.034984,0.72620240328727
51.411793,0.037997,0.714656333050086
51.396376,0.046469,0.744753361569114
51.412391,0.043948,0.697832846364648
51.400671,0.044116,0.731367299854463
51.406651,0.042571,0.756241073749314
51.412683,0.043731,0.690412147081121
51.408559,0.032662,0.736264849875656
51.41243,0.044309,0.695215196524542
51.39753,0.044766,0.685602659478574
51.401815,0.041421,0.741515112209471
51.412668,0.044579,0.690579272329221
51.396462,0.055414,0.75673787378177
51.406882,0.020438,0.649071746096625
51.407435,0.021727,0.695976037255199
51.40738,0.023378,0.680827734231447
51.406879,0.029467,0.613125722746707
51.407314,0.024066,0.669922493259312
51.408158,0.024103,0.660490052380294
51.407234,0.025026,0.670408203856306
51.408439,0.026589,0.693265194720001
51.408492,0.027195,0.690412147081121
51.406614,0.031756,0.683267570292718
51.409608,0.027661,0.690412147081121
51.408086,0.024661,0.668688897871407
51.408377,0.030684,0.751416905475926
51.408443,0.029508,0.747310556079464
51.406645,0.030981,0.666655045084489
51.406412,0.032538,0.680326355332318
51.406527,0.026892,0.65642514934289
51.406625,0.021231,0.699910225230584
51.406506,0.028157,0.675593003817035
51.406251,0.019446,0.659612626496004
51.404365,0.029744,0.718783371131904
51.404768,0.028784,0.724485085614492
51.405657,0.029916,0.67476246515824
51.406311,0.030046,0.662062807073678
51.405985,0.032246,0.69559694704185
51.404771,0.032767,0.689227669250094
51.404958,0.032373,0.691816609041153
51.405981,0.028867,0.679309517774082
51.406504,0.02774,0.662062807073678
51.405389,0.031371,0.688060537403523
51.405067,0.030724,0.700677898624614
51.404975,0.021993,0.709605356589736
51.402174,0.022257,0.72466373676182
51.401842,0.022214,0.716110590928039
51.40137,0.024062,0.705005500173273
51.406974,0.028652,0.661210582456665
51.403268,0.025023,0.711056088575639
51.404012,0.026767,0.713299673575968
51.405463,0.025537,0.713840963867547
51.401261,0.024632,0.709898614580097
51.405111,0.026125,0.72466373676182
51.405273,0.023487,0.71853440399038
51.405955,0.024135,0.689568731342028
51.405976,0.021318,0.709310509117411
51.403701,0.026537,0.719425403033803
51.405607,0.021345,0.719523508065748
51.406415,0.029217,0.653700612855329
51.405831,0.02817,0.675262308418885
51.405451,0.017858,0.683267570292718
51.41305,0.0236,0.683742675718518
51.401005,0.02176,0.703710219326404
51.400674,0.021659,0.70043481199076
51.402546,0.019456,0.709014054838939
51.400786,0.026624,0.703710219326404
51.400472,0.026064,0.703183346196013
51.401938,0.028098,0.702718108689261
51.401336,0.028604,0.704102052176327
51.402171,0.026599,0.70658239972745
51.402628,0.019948,0.736980639485337
51.40208,0.02717,0.70811487361524
51.40539,0.027144,0.719031204022837
51.406767,0.03021,0.681816838306815
51.408141,0.02357,0.711964656258765
51.404337,0.027198,0.740090012927304
51.409251,0.024338,0.683458110681809
51.408434,0.018033,0.690416247791247
51.40821,0.019044,0.655954157435596
51.408354,0.019553,0.66331662193373
51.409001,0.019064,0.658269367496266
51.408741,0.019024,0.681071733180313
51.407543,0.019661,0.630857315943997
51.408137,0.021715,0.711056088575639
51.407446,0.020031,0.683647986007108
51.410241,0.025877,0.680326355332318
51.408156,0.022665,0.673919049419147
51.40855,0.019634,0.668937865012931
51.409316,0.023205,0.692866263817457
51.410118,0.026764,0.65642514934289
51.410698,0.025998,0.664000897943135
51.408416,0.025854,0.714495309078139
51.410428,0.024922,0.702383343168371
51.410614,0.024585,0.683742202679718
51.409852,0.025501,0.671247899863068
51.410727,0.023785,0.675040722672712
51.410343,0.023596,0.674482777007588
51.41246,0.024969,0.680727827453192
51.413128,0.025344,0.728118816840055
51.411151,0.020065,0.702046504782753
51.4086,0.018299,0.666655045084489
51.410681,0.020202,0.691653247880941
51.411392,0.021701,0.725240334032065
51.409052,0.018204,0.666395382417394
51.412491,0.023173,0.702383343168371
51.410687,0.022475,0.715979980480014
51.411047,0.022433,0.664000897943135
51.408626,0.020486,0.670649442502068
51.409952,0.02076,0.674482777007588
51.408826,0.020868,0.676139734303175
51.40716,0.026173,0.672773760265289
51.410062,0.020606,0.688191462197093
51.409623,0.0226,0.681324534263903
51.409211,0.022021,0.672657893926556
51.409164,0.021588,0.670408203856306
51.409978,0.021854,0.676139734303175
51.410079,0.023311,0.684866279700037
51.410506,0.017276,0.663454167456994
51.409143,0.016008,0.672889380341693
51.412139,0.020137,0.652872602570288
51.41249,0.01906,0.697097710508764
51.412017,0.019355,0.698917252215599
51.412655,0.020419,0.699628363328139
51.415813,0.024024,0.744335677421952
51.410628,0.018057,0.699202813110019
51.415841,0.024989,0.747017178876344
51.413064,0.022306,0.68171873327487
51.41593,0.022979,0.728535671182286
51.41788,0.026661,0.736264849875656
51.414864,0.027908,0.736623921974532
51.414933,0.025495,0.725985240422149
51.408741,0.015329,0.650658870108209
51.409711,0.023783,0.685143591560399
51.415471,0.02713,0.759860982667686
51.409196,0.0145,0.660995423736617
51.409734,0.015674,0.68449431773481
51.409127,0.015389,0.695215196524542
51.409362,0.024703,0.683076360164502
51.414269,0.01967,0.682207498696465
51.413852,0.019882,0.68230472700737
51.409462,0.025153,0.675593003817035
51.410778,0.014527,0.664542188234714
51.412995,0.015846,0.676139734303175
51.412919,0.019208,0.675040722672712
51.410801,0.015807,0.705005500173273
51.41141,0.017517,0.712049061590624
51.410455,0.016583,0.694248932657217
51.412477,0.017707,0.687753815223009
51.413203,0.019451,0.695672976719452
51.409426,0.012641,0.6604899073155
51.409407,0.012151,0.673062350997661
51.409825,0.014039,0.705005500173273
51.41144,0.014254,0.654516208724449
51.411977,0.017498,0.713244697092795
51.409826,0.012385,0.669800384957829
51.410199,0.012646,0.674032263248709
51.411938,0.013528,0.676139734303175
51.413169,0.012546,0.664944650431491
51.41326,0.012996,0.667935085918519
51.413369,0.015561,0.705133348000554
51.412341,0.012582,0.682348423116572
51.41359,0.014693,0.706270655461863
51.413934,0.01304,0.67946326038834
51.412826,0.0121,0.667554226308189
51.40935,0.010797,0.656892098351331
51.413359,0.014007,0.666134474361041
51.411562,0.009744,0.678063679534997
51.411713,0.011418,0.67586705591034
51.411309,0.013486,0.746748363083599
51.411436,0.012384,0.690076348326763
51.412959,0.010625,0.65152099949116
51.411824,0.010201,0.664000897943135
51.411404,0.010571,0.655796249558479
51.414489,0.007398,0.672773760265289
51.41312,0.009639,0.684204287640363
51.413703,0.011261,0.693265194720001
51.41247,0.010819,0.650134956985112
51.413479,0.009109,0.686957067002887
51.409007,0.009301,0.665344156942873
51.407833,0.009062,0.664000897943135
51.413952,0.010395,0.683267570292718
51.409885,0.008922,0.671603839358477
51.409731,0.007981,0.667554226308189
51.41288,0.007874,0.672367143766383
51.412552,0.008119,0.655954157435596
51.414221,0.003619,0.674482777007588
51.415217,0.005316,0.665330887220775
51.413628,0.006742,0.692243112526937
51.414,0.003911,0.675040722672712
51.413291,0.007533,0.680527461755331
51.414584,0.002383,0.678273310721081
51.414476,0.003429,0.652031794093553
51.414986,0.006212,0.659465002998437
51.414012,0.005335,0.700330298557133
51.414628,0.006081,0.675647924796429
51.414121,0.00685,0.672773760265289
51.413655,0.007232,0.674818230642847
51.410061,0.01914,0.655159994054299
51.413946,0.023798,0.669185697903863
51.412772,0.00948,0.678063679534997
51.414031,0.023543,0.683267570292718
51.40904,0.022531,0.669922493259312
51.408628,0.00881,0.679309517774082
51.412582,0.009012,0.654758521933425
51.413697,0.022104,0.65031015593033
51.415125,0.004895,0.666460414374295
51.413601,0.004095,0.652031794093553
51.413411,0.005208,0.701775524269893
51.414684,0.003351,0.673349418816706
51.414107,0.004491,0.678273310721081
51.415606,0.005189,0.681816838306815
51.404809,0.029045,0.72684873832186
51.408423,0.01658,0.85103848673527
51.41445,0.005455,0.658420266970196
51.414161,0.006075,0.673919049419147
51.410171,0.006936,0.685327683869655
51.408572,0.006866,0.669800384957829
51.410167,0.006131,0.684016347479444
51.408783,0.007148,0.656736893608477
51.412406,0.00771,0.665078145530311
51.41092,0.005747,0.669185697903863
51.409805,0.006302,0.669678001946775
51.408494,0.007711,0.689611214144241
51.409093,0.007392,0.680326355332318
51.410359,0.008555,0.682110096297176
51.412684,0.002545,0.709014054838939
51.41033,0.006066,0.668688897871407
51.414696,0.001065,0.69490785545014
51.414019,0.002273,0.696577139785316
51.411315,0.007374,0.656205860489483
51.410923,0.007674,0.679820312376474
51.410365,0.004557,0.686057885779187
51.409691,0.00506,0.658269367496266
51.411774,0.006316,0.673691912448369
51.412774,0.007223,0.662062807073678
51.412646,0.006814,0.66220355547165
51.412025,0.003695,0.717272184360595
51.410561,0.003071,0.716887735937394
51.408179,0.005627,0.729155023893055
51.40846,0.00446,0.719938491829589
51.410811,0.002118,0.713846404062108
51.414093,7.5e-05,0.699624830796207
51.412362,0.002919,0.715979980480014
51.413946,0.000788,0.703050826701806
51.407408,0.005535,0.665872308911609
51.407624,0.005487,0.66047554398563
51.412459,0.00045,0.705005500173273
51.417289,-0.001741,0.690412147081121
51.418976,0.018396,0.672191944821164
51.418947,0.019042,0.674482777007588
51.419006,0.017693,0.686057885779187
51.415751,0.019275,0.676139734303175
51.416666,0.019373,0.6795144115209
51.416349,0.017461,0.683647986007108
51.418103,0.016862,0.675040722672712
51.418996,-0.002156,0.671603839358477
51.416683,0.020467,0.687841626744045
51.416868,0.019699,0.676139734303175
51.41627,0.018378,0.68491259662533
51.414353,0.020522,0.6626236287982
51.415233,0.019555,0.704036942383432
51.414595,0.01957,0.687841626744045
51.417553,0.015385,0.701366505610134
51.415333,0.020537,0.687841626744045
51.415593,0.021124,0.706270655461863
51.413282,0.017484,0.666330272624499
51.413097,0.016699,0.667935085918519
51.416422,0.01686,0.687841626744045
51.416601,0.013215,0.730573333572166
51.416422,0.006376,0.63147902814493
51.417075,0.013408,0.66933385748379
51.418145,0.012851,0.70532455812877
51.417959,0.014281,0.703050826701806
51.418435,0.016388,0.686589121159306
51.419338,0.014097,0.718033025091252
51.420008,0.016443,0.664000897943135
51.417055,0.00672,0.713299673575968
51.419919,0.008528,0.703710219326404
51.420201,0.008871,0.724440331004423
51.419931,0.006242,0.69366082719453
51.418477,0.005042,0.638433064544242
51.419238,0.008398,0.709310509117411
51.415223,0.008653,0.664575840710559
51.414882,0.008092,0.685327683869655
51.414678,0.014741,0.72684873832186
51.415105,0.013955,0.702383343168371
51.415794,0.009958,0.737687132863019
51.417056,0.00928,0.706270655461863
51.41748,0.00553,0.720974240051651
51.417724,0.010158,0.692060734621254
51.418192,0.010638,0.711512269240257
51.417946,0.005105,0.687841626744045
51.418829,0.009199,0.721449345477451
51.418973,0.014944,0.714790156550464
51.418225,0.009763,0.729584412980115
51.4158,0.006996,0.658570749017662
51.416512,0.005344,0.676139734303175
51.417249,0.004283,0.681324534263903
51.417067,0.002823,0.686773942051084
51.416591,0.002788,0.715454380009859
51.415954,0.001667,0.709310509117411
51.416391,0.00449,0.683267570292718
51.419403,-0.000728,0.701366505610134
51.417518,0.002785,0.6795144115209
51.416954,-0.000576,0.714656333050086
51.419992,-0.003076,0.686238914982754
51.419085,-0.001087,0.712329470590214
51.415514,0.002669,0.676085307859946
51.418946,0.000791,0.659242813885725
51.419976,-0.003724,0.689568731342028
51.420948,-0.001653,0.662343940647547
51.421875,-0.004346,0.715454380009859
51.422371,-0.004468,0.663796517394136
51.422964,-0.004413,0.660344794015027
51.424728,-0.005041,0.666655045084489
51.423051,-0.006337,0.654191436264458
51.42364,-0.011921,0.676139734303175
51.423425,-0.013527,0.683076360164502
51.42405,-0.011688,0.683267570292718
51.423697,-0.006769,0.655954157435596
51.423718,-0.008566,0.674818230642847
51.42337,-0.00874,0.676139734303175
51.424112,-0.005816,0.651005363161608
51.424659,-0.005706,0.63821503128455
51.42093,-0.000633,0.648441805925401
51.421582,-0.000374,0.664810826931113
51.420277,0.001309,0.65744719730537
51.422748,0.001403,0.641705391354597
51.423251,-0.001222,0.64906279811972
51.422697,0.000149,0.663040483140432
51.421856,-0.000103,0.664000897943135
51.421965,0.00144,0.659906677079383
51.421716,0.002321,0.65743185413069
51.421008,0.003743,0.659538864823049
51.421458,0.004813,0.665078145530311
51.42175,0.005056,0.666655045084489
51.419481,0.002626,0.658269367496266
51.419253,0.004874,0.640146567635598
51.419194,0.004167,0.644985241982368
51.419715,0.004679,0.660490052380294
51.420493,0.004425,0.659759850470762
51.416054,3.2e-05,0.683647986007108
51.415138,0.008865,0.666913474195071
51.423955,-0.003996,0.635528103650809
51.422662,-0.00306,0.660634923905249
51.421969,-0.000904,0.666655045084489
51.422518,-0.000923,0.659759850470762
51.422661,-0.002442,0.665344156942873
51.425199,-0.004158,0.667935085918519
51.423878,-0.003165,0.696800851788617
51.420006,0.015004,0.662343940647547
51.420869,0.013431,0.66331662193373
51.421739,0.011988,0.667935085918519
51.424765,0.003907,0.651862061583094
51.422722,0.009758,0.658269367496266
51.422238,0.010154,0.664944650431491
51.424288,0.00603,0.664000897943135
51.425206,0.002258,0.655143991928733
51.425663,0.002925,0.660490052380294
51.424719,0.006595,0.667935085918519
51.424463,0.006296,0.658269367496266
51.423243,0.010299,0.656721348751829
51.423845,0.006154,0.6637282195503
51.422043,0.013152,0.671603839358477
51.42068,0.018184,0.678793881444529
51.420942,0.018641,0.690412147081121
51.421242,0.016885,0.670889616073079
51.42351,0.010498,0.669185697903863
51.421611,0.011076,0.661638363629398
51.420493,0.013343,0.65531975694584
51.42175,0.009788,0.6626236287982
51.422984,0.010705,0.661210582456665
51.423991,0.012864,0.661709334579412
51.4214,0.007112,0.659759850470762
51.422865,0.008254,0.676734858567945
51.423417,0.008005,0.666655045084489
51.423114,0.006309,0.669922493259312
51.423371,0.007543,0.66220355547165
51.423867,0.004875,0.66856398570293
51.425205,0.002877,0.6626236287982
51.422884,0.005537,0.658420266970196
51.424661,0.001544,0.659759850470762
51.424291,0.001096,0.664407369763058
51.420522,0.017429,0.653536015980982
51.420137,0.016808,0.665937968817552
51.424947,0.014747,0.671780939543555
51.421633,0.015061,0.658117290618951
51.423077,0.01419,0.670408203856306
51.425256,0.01617,0.6733493042919
51.424695,0.015282,0.666069051351989
51.424684,0.015972,0.667298830414339
51.424984,0.014187,0.657046861543823
51.424524,0.013764,0.664676673409437
51.423965,0.011741,0.658269367496266
51.42362,0.012948,0.666655045084489
51.421953,0.014184,0.659168548719966
51.424368,0.00448,0.659759850470762
51.422617,0.012703,0.670649442502068
51.418035,-0.001694,0.676139734303175
51.417976,-0.000906,0.677056213513638
51.423658,-0.001348,0.661921693569205
51.415068,0.003009,0.676139734303175
51.42393,-0.00148,0.666913474195071
51.423851,-0.002088,0.663178727752239
51.418269,-0.001224,0.682788278862108
51.415611,0.020578,0.659019713536918
51.42029,0.019418,0.665344156942873
51.41973,0.021651,0.661210582456665
51.420748,0.020488,0.651862061583094
51.420513,0.021082,0.678273310721081
51.421458,0.022605,0.660490052380294
51.423118,0.020204,0.688539062264574
51.422672,0.01738,0.688712032920541
51.423875,0.018022,0.688712032920541
51.420721,0.022026,0.675040722672712
51.421988,0.017925,0.691242685739916
51.422253,0.017692,0.683267570292718
51.419373,0.023031,0.684958874148724
51.422308,0.024383,0.691407282614263
51.422888,0.016828,0.676139734303175
51.422884,0.028019,0.717780541433539
51.424101,0.031482,0.683267570292718
51.423891,0.031113,0.690412147081121
51.422816,0.031914,0.701023291692663
51.425633,0.028673,0.677110212031798
51.425301,0.028658,0.677216981890351
51.425314,0.026357,0.690160492543802
51.425027,0.02679,0.682740116640751
51.423623,0.026369,0.690412147081121
51.424043,0.028617,0.701707227705846
51.423742,0.028819,0.69490785545014
51.424787,0.028204,0.706019967343245
51.423829,0.025903,0.676139734303175
51.425026,0.022734,0.691242685739916
51.426216,0.023045,0.686778415855558
51.423196,0.021934,0.689568731342028
51.42279,0.02357,0.687841626744045
51.423402,0.022993,0.69948688281804
51.424944,0.02483,0.689992073754571
51.424787,0.024032,0.675921701043483
51.425742,0.023931,0.689398467586539
51.427427,0.023243,0.690118436704467
51.424161,0.021746,0.690994852848983
51.425696,0.021426,0.685602659478574
51.426254,0.019307,0.6795144115209
51.425397,0.020492,0.685143591560399
51.427025,0.023081,0.681324534263903
51.42773,0.01976,0.670408203856306
51.429097,0.019734,0.659759850470762
51.428809,0.019247,0.670408203856306
51.428745,0.018769,0.657966306960519
51.426592,0.019494,0.6795144115209
51.428663,0.018305,0.676139734303175
51.427147,0.017591,0.665509755930631
51.427165,0.015995,0.665344156942873
51.426742,0.016005,0.664000897943135
51.423924,0.019851,0.672773760265289
51.427886,0.014862,0.667298830414339
51.428038,0.014365,0.661496143351086
51.42881,0.016571,0.661992296078103
51.429937,0.016937,0.661210582456665
51.429667,0.016925,0.665078145530311
51.42534,0.007054,0.656736893608477
51.424525,0.010528,0.648351216020254
51.427073,0.009834,0.658269367496266
51.429229,0.016762,0.659759850470762
51.427374,0.009617,0.66167499620146
51.428703,0.005533,0.659759850470762
51.428827,0.006142,0.666655045084489
51.431459,0.005236,0.683267570292718
51.425554,0.012947,0.660435625937065
51.430913,0.006694,0.662062807073678
51.430979,0.004409,0.669678001946775
51.431152,0.004805,0.664407369763058
51.424628,0.029088,0.704845266698161
51.421612,0.021504,0.59850570990128
51.42715,-0.009424,0.659759850470762
51.429873,0.008605,0.6626236287982
51.431181,0.006778,0.6626236287982
51.431722,0.006686,0.659759850470762
51.424506,0.02051,0.681566319962682
51.424242,0.020211,0.676139734303175
51.430643,0.008826,0.659759850470762
51.432368,0.008916,0.655637881978014
51.431511,0.009065,0.657046861543823
51.429336,0.014206,0.661067237906082
51.427427,0.013835,0.680326355332318
51.427628,0.01311,0.639510312131418
51.430156,0.014659,0.664676673409437
51.430439,0.01752,0.66487777983245
51.430939,0.019312,0.659759850470762
51.430803,0.015695,0.687135133366363
51.431671,0.0191,0.662901886312672
51.430684,0.014798,0.669185697903863
51.431872,0.017339,0.66433983502382
51.431059,0.014412,0.657046861543823
51.431247,0.013959,0.658269367496266
51.430187,0.013337,0.657966306960519
51.433949,0.016351,0.666330272624499
51.433593,0.011919,0.659979942040585
51.433652,0.011101,0.665277775939554
51.432294,0.01894,0.666003549567471
51.430184,0.011985,0.658269367496266
51.428851,0.012588,0.668438786049347
51.432052,0.009995,0.655159994054299
51.434321,0.016152,0.663454167456994
51.432451,0.010372,0.667554226308189
